frame,r11,r12,r13,r21,r22,r23,r31,r32,r33,tx,ty,tz
frame_176,0.48705641263034943,0.03901902063255361,-0.8724984624310412,0.039250474464948365,-0.9989700677229814,-0.02276409558534865,-0.8724880808182602,-0.023158579887782627,-0.4880862925832378,0.8626264954148415,0.022446067923403486,-0.5053431541468494
frame_177,0.9997796862377335,-0.0006111884145880717,0.02098107325903653,0.0006113941114341606,0.999999813092859,-3.3893663955773074e-06,-0.02098106726598264,1.621632431356512e-05,0.9997798730487685,-0.9999881554666931,0.0010738232857617797,-0.0047471917879736095
frame_178,0.9998363575453473,-0.00024004693707598349,0.018088684527082018,0.0002369921615979157,0.9999999572932441,0.0001710211265425303,-0.01808872480766875,-0.0001667062637790605,0.9998363717348228,-0.9999234535733176,-0.008821044184590872,-0.00867618427091314
frame_179,0.9997776354895205,-0.0003094397744262279,0.02108515643787627,0.00030348655936838186,0.9999999131811707,0.0002855408187556331,-0.02108524296497421,-0.0002790782630300632,0.9997776426008089,-0.999820448294183,-0.012980261392623869,-0.013805215934497584
frame_180,0.9999991076880681,0.000699058509746435,-0.001138393722790454,-0.0006990506900505684,0.9999997556376323,7.266944030845379e-06,0.0011383985246292139,-6.4711426289686125e-06,0.9999993520032515,0.798669574409439,0.03759910103298487,-0.6005940546776641
frame_181,0.9997553574470246,-0.0008427362847371143,0.022102376603577313,0.0008455335837538082,0.9999996356666156,-0.00011721601733462348,-0.022102269768752687,0.00013587564300793543,0.999755705764603,-0.9999112702926682,0.005591824777670055,0.01209061774096956
frame_182,0.9997945099797076,-0.00021435490593436218,0.020270467838965578,0.00020808774795109432,0.9999999299004079,0.00031128550967587227,-0.020270533143588423,-0.00030700350760760875,0.99979448449915,-0.9998912862419456,-0.014684008057814986,-0.0013400017857611987
frame_183,0.9997723300553041,-0.0003633919936157177,0.021334385438705035,0.00036039489963549023,0.9999999246426827,0.00014432652356860648,-0.021334436278106113,-0.00013660486105858757,0.9997723856797641,-0.999850019883299,-0.0048773609246330766,0.016617734195058787
frame_184,0.999801736881585,-0.00018564767654848015,0.01991111406991898,0.00018216305986915472,0.9999999677752648,0.00017682219592636187,-0.019911146254918438,-0.000173160069142014,0.999801738481388,-0.9999560922084045,-0.007988768661502594,0.0048982885347416015
frame_185,0.9999971439052442,0.00013525875798113887,-0.002386186585803529,-0.00013542111541403265,0.9999999885267742,-6.787910476381206e-05,0.002386177377183052,6.820205094375427e-05,0.9999971507489434,-0.8349623061008308,-0.025828006824035073,0.5497007017043728
frame_186,0.9999991168986515,0.0005092563844581906,-0.0012275421998875213,-0.0005092732316980576,0.9999998702304408,-1.3411828910358387e-05,0.0012275352105305948,1.4036971449523511e-05,0.9999992464798511,0.7791244076479091,0.03162966512592594,-0.6260708599602097
frame_187,0.999786715085856,-0.0005300073504249676,0.020645663710369015,0.0005282597894586045,0.9999998564118677,9.009905099367394e-05,-0.020645708499056007,-7.917356026046318e-05,0.9997868515099202,-0.9997731882572921,-0.004290873935918658,0.02086049957971441
frame_188,0.9997635077858575,-0.00022870187895559016,0.021745716708531263,0.00022184993124834025,0.9999999249862594,0.0003175060369571939,-0.02174578769153095,-0.00031260666349433277,0.9997634835273533,-0.9997997050629306,-0.012917921701145264,0.015286499108687691
frame_189,0.9998106812813735,-0.0004835481982179155,0.01945167799486489,0.00048204437991081726,0.9999998804546728,8.199912243640192e-05,-0.019451715320036568,-7.260702641039769e-05,0.9998107948503697,-0.9997839112860744,-0.005083645970053418,0.020156569082312736
frame_190,0.9997795890965436,-0.0006057934664435332,0.020985858100696607,0.0006046981051801837,0.9999998154565637,5.854092398457584e-05,-0.020985889691603504,-4.5837912297588604e-05,0.9997797709159439,-0.9999053844407055,-0.0019125789929777856,-0.013622195420732286
frame_191,0.02014785281785625,0.03610346421365103,-0.9991449363824078,0.03634629066730713,-0.9987136598593077,-0.03535495389835526,-0.9991361324572121,-0.03560288586899703,-0.021434162830433923,0.7147354896088812,0.025236867192627094,-0.698939396820536
frame_192,0.9997721507439061,-0.0005567521544053698,0.021338618135742934,0.0005580535089715973,0.9999998427739111,-5.503121232292237e-05,-0.02133858414200945,6.692676422954266e-05,0.9997723042511342,-0.9995211799996082,0.00341993374193936,0.030752476085541984
frame_193,0.9998338366840092,-0.0001995677014662474,0.018227978342819907,0.00019420864594090273,0.9999999374011592,0.00029577132931844373,-0.01822803622817396,-0.0002921821519813146,0.9998338128533436,-0.9998123491165855,-0.01598919975510242,-0.010936729180436635
frame_194,0.9997787483526833,-0.0004492086834788139,0.021029801565886193,0.0004462894855835845,0.9999998901159366,0.0001435054348355642,-0.021029863718933593,-0.00013408830469896697,0.9997788389700439,-0.9999837718606759,-0.005389153953249053,0.0018474401110606673
frame_195,0.9998092773711809,-0.0004853170895905098,0.019523661281623746,0.00048351373884503775,0.9999998783942071,9.70877701731853e-05,-0.019523706025787492,-8.762929487649671e-05,0.9998093904460615,-0.9999256391104118,-0.003959936247553963,-0.011534086637008379
frame_196,0.9997974509199453,-0.0004258010694632658,0.020121526468639635,0.00042317911398138605,0.9999999014060126,0.0001345637491721462,-0.020121581782166414,-0.00012602148366555453,0.9997975325360478,-0.9999197226050288,-0.00591404438438862,0.01120591024867964
frame_197,0.9997401800820522,-0.00030436508826160377,0.02279209712595214,0.0002945357644714569,0.9999998621788363,0.0004346159129738706,-0.0227922262666295,-0.00042778990335200196,0.9997401319431013,-0.9995541426312252,-0.01750168206914142,0.0241910535840673
frame_198,0.9999988376204776,5.0062299513719405e-05,-0.0015238935199785586,-5.014686905611271e-05,0.9999999972048761,-5.545754454530302e-05,0.0015238907393866352,5.5533898571286794e-05,0.9999988373358244,-0.6481728573240468,-0.025831368519066217,0.761054983183747
frame_199,0.9998004181078033,-0.0005402684102924669,0.01997078019272942,0.0005402047744164218,0.9999998540525723,8.581142782738513e-06,-0.019970781914165795,2.208880666057245e-06,0.9998005640450789,-0.9999856350925901,-0.00028271700072819396,-0.005352539543685459
frame_200,-0.1937421542927213,0.03917019543267389,-0.9802702043007239,0.03950609136141865,-0.9980806281004803,-0.04768992090467189,-0.980256724738656,-0.04796619226410161,0.1918228297266114,-0.6356025247521769,-0.03090944456373292,0.7713974570643979
frame_201,0.9997578098672694,-0.0007653889342844125,0.021993994388926155,0.0007773104473038743,0.999999555587856,-0.0005334909175522713,-0.02199357628648311,0.0005504578729327552,0.9997579605075726,-0.9995694922711958,0.024812461296847086,0.01565796554779995
frame_202,-0.23826591518367568,0.031319425891163453,-0.9706948270303775,0.03126375304730662,-0.9987145592287417,-0.03989745518121676,-0.9706966217140561,-0.03985376702882792,0.2369804756652527,-0.6178847792614068,-0.02537961013411433,0.7858589408707666
frame_203,0.9999985262079264,3.739759028179371e-05,-0.0017164449878231958,-3.747925191468528e-05,0.9999999981674423,-4.754388547865279e-05,0.001716443206650653,4.760814648424594e-05,0.9999985257770045,0.5749552384967314,0.020500744664453393,-0.8179279877797128
frame_204,0.9997997493481774,-0.0003906899439880193,0.02000771263012085,0.00038358623095596615,0.9999998620314887,0.0003588852286445825,-0.020007850082536395,-0.0003511386785656821,0.9997997612705772,-0.9998687046734608,-0.01566007526608372,-0.004163587068414305
frame_205,0.9998035549787229,-0.0005067769137250943,0.019814000834442944,0.000502613829694144,0.9999998505583373,0.0002150875190448016,-0.0198141068747948,-0.00020508647533140287,0.9998036602795028,-0.999841442275819,-0.009238565531504279,-0.015222983108781084
frame_206,0.9997715946332332,-0.0006073063800329791,0.021363280260364596,0.00060736303745544,0.9999998155476949,3.836280515318944e-06,-0.021363278649655943,9.139862500621512e-06,0.9997717790785055,-0.9995732259845944,-0.0003818001951951967,0.029209931930115562
frame_207,0.9998109935022284,-0.0006051271276978961,0.019432217918877625,0.0006067452964438422,0.9999998129364693,-7.737681541673271e-05,-0.019432167461008263,8.915259751769024e-05,0.999811173632092,-0.9997646486352536,0.004122654281803532,-0.02129908591702754
frame_208,0.9998010671307687,-0.000495822908623024,0.01993941633598733,0.0004885298898574114,0.9999998119866206,0.0003706282105976626,-0.019939596353067673,-0.00036081347959787246,0.9998011213791019,-0.9998265483833967,-0.017930938139511188,-0.00503533565717785
frame_209,0.9997759704204092,-0.0005031270378704385,0.02116024180185894,0.0005049476489559206,0.9999998692579792,-8.069632057175488e-05,-0.02116019843482543,9.136305655818442e-05,0.9997760937604933,-0.9997973645566174,0.004223323963215857,0.019682310848684093
frame_210,0.9998096802092912,-0.0005073812687629038,0.019502459435744905,0.0005048932852101395,0.9999998637637284,0.000132496397283314,-0.019502524004992704,-0.0001226245197823715,0.9998098001723437,-0.9998725837828606,-0.0050310128993897914,-0.015149426015292494
frame_211,0.9997874272824293,-0.0005481898946579822,0.02061067043597184,0.0005486620752220182,0.9999998493360887,-1.725477922754847e-05,-0.020610657871792008,2.855940454579238e-05,0.9997875774215503,-0.9998758024600383,0.001514668823096155,0.015687110417498186
frame_212,0.9999981706873176,0.0003019362459629124,-0.001888771167093628,-0.0003021336204882992,0.9999999489273107,-0.00010421445054063089,0.001888739604509193,0.0001047849211709001,0.9999982108398127,-0.4265514549981661,-0.03686986699866114,0.9037114966328846
frame_213,0.9999981092194692,0.00023364657927796122,-0.0019305353565200467,-0.00023379322027923186,0.9999999698025908,-7.573339943587817e-05,0.0019305176033732052,7.618460231830979e-05,0.9999981336471031,0.43328447436967255,0.030019572194228662,-0.9007571201802804
frame_214,0.9999982288842554,0.0002945447581097025,-0.0018588899209741605,-0.0002946771768910124,0.9999999540648824,-7.096192328468268e-05,0.0018588689341233477,7.150957003701844e-05,0.9999982697448369,-0.40161232491002224,-0.031828481143540095,0.9152565150101157
frame_215,0.9997804972149902,-0.0005991482426406809,0.02094274122291246,0.0005943663268651641,0.9999997958559105,0.00023455661676385382,-0.020942877481759825,-0.00022205747075809446,0.9997806492292516,-0.9999268876389615,-0.011137728784435188,-0.004708542681526048
frame_216,0.9998138885784643,-0.00046906152445014976,0.019286476788061866,0.0004601103112915096,0.9999997843780948,0.0004685533756162581,-0.019286692409834542,-0.0004595922656427387,0.9998138888167326,-0.9996373583444668,-0.022506023094173235,-0.014786166730450637
frame_217,0.999788504485281,-0.0005416068167352316,0.02055852526669296,0.00053369080240874,0.9999997813292832,0.0003905323460581491,-0.020558732286126282,-0.000379477854372729,0.9997885749113887,-0.999838671535956,-0.016514779794843407,0.007063494145442085
frame_218,0.9997835333550869,-0.0005209054206941153,0.020799401182734427,0.0005190251691088565,0.9999998607178464,9.579750166383801e-05,-0.020799448187186945,-8.498135198412181e-05,0.9997836644661076,-0.9999491623130256,-0.004669586788461299,0.00893687577980024
frame_219,0.9999530118165754,-0.0005305936573951984,0.00967949530349893,0.0005304174865469885,0.9999998591129893,2.0767554740146058e-05,-0.009679504958916563,-1.5632405340469647e-05,0.9999531523723391,-0.9269861849308849,0.0013652290831596596,-0.37509298726693596
frame_220,0.9999979538606443,-0.0004929313653429697,0.001961961567997994,0.0004923969340904291,0.9999998415435702,0.00027287010399672934,-0.0019620957633456615,-0.0002719034818054883,0.9999980381224317,-0.43787640927721305,-0.04089364360209512,-0.8981046487528275
frame_221,0.9999982207419753,0.000408711395539804,-0.00184159384192778,-0.00040881443979854954,0.9999999148909298,-5.5577758201350025e-05,0.0018415709699282634,5.633052946953793e-05,0.9999983027201765,0.2832730845869817,0.025921621470798545,-0.9586889115291265
frame_222,0.9996759391867165,-0.00047319529063825916,0.025451771988870428,0.0004937351152866226,0.9999995575273072,-0.000800731431600225,-0.025451381824813837,0.0008130383794978527,0.9996757304905434,-0.9953651510887321,0.03057747757144258,0.09117693712487562
frame_223,0.9997691582630799,-0.0006161648133576226,0.02147674386063818,0.0006170972890009712,0.9999998089186768,-3.679056639228754e-05,-0.021476717087781434,5.003531400698676e-05,0.9997693474595022,-0.9996091400486639,0.0014388641271071566,0.027919469930398278
frame_224,0.9998090085581489,-0.0005259746900128453,0.019536370097760283,0.0005249256467658066,0.9999998604963349,5.8824959397844336e-05,-0.019536398312804834,-4.855858262503379e-05,0.9998091451787323,-0.9999902778980532,-0.003183315400619205,0.0030513296174547746
frame_225,0.9999991759084523,0.00018720555086058042,-0.001270093105985276,-0.00018716864720016123,0.9999999820583682,2.9174669152750438e-05,0.0012700985448574342,-2.893692350329491e-05,0.9999991930058447,-0.2201830665193645,0.030469051972938633,-0.9749825916856154
frame_226,0.9999992020829315,-9.889737829244395e-05,-0.0012593858857437301,9.894600281619512e-05,0.9999999943618909,3.854746261355152e-05,0.001259382066400111,-3.8672043055340555e-05,0.9999992062303269,-0.2547010701997045,0.01630690450281162,-0.9668823349842841
frame_227,0.9999980580159912,0.00046558346490392557,-0.0019149925020444242,-0.0004657599104963576,0.9999998873299408,-9.169411974897443e-05,0.0019149495950163686,9.258586841567884e-05,0.999998162196264,0.0980222228887643,0.022359596812706616,-0.9949330089258868
frame_228,0.9997878577942488,-0.0004207906045795573,0.0205927740349372,0.0004247436554625835,0.9999998922014793,-0.00018758959726009202,-0.020592692879126573,0.0001962964517088949,0.9997879287467363,-0.9998909128214182,0.009727415651453996,0.011114847812501496
frame_229,0.9997972704200616,-0.0005253398843510408,0.02012814145915008,0.0005284399565901078,0.9999998493199984,-0.00014869832830468553,-0.020128060309079102,0.00015930469695397658,0.9997973973811933,-0.9999697509346895,0.007756875385301088,-0.0005728000275465107
frame_230,0.9997797444920778,-0.000758524316344749,0.02097348669671019,0.0007511123904678646,0.9999996526568923,0.0003612703581114973,-0.02097375344406554,-0.00034543734059607953,0.9997799669624867,-0.9998392725982704,-0.017021969821221502,0.005628633365838769
frame_231,0.9998112530492828,-0.000503848136946615,0.019421751030178014,0.0005127720600549418,0.9999997652455843,-0.0004545036754116173,-0.019421517470006113,0.0004643768205140414,0.9998112766984232,-0.9996813695279742,0.020421780994905835,-0.01483611403536699
frame_232,0.9997932306674752,-0.0005946751040311095,0.020325901530154983,0.0005918156446421798,0.9999998141173203,0.00014669549444197783,-0.020325984988080352,-0.00013463597579566828,0.9997933967612601,-0.9999708220035023,-0.007037256683083342,0.0029718950210754747
frame_233,0.9999982245048442,-0.0003912546138677873,-0.0018433412560945328,0.0003912927346265006,0.9999999232385509,2.031965243727606e-05,0.001843333164439187,-2.1040902400771676e-05,0.9999983008386191,-0.3556695937273487,0.003034685621001529,-0.9346068321925559
frame_234,0.9997752272433332,-0.0006243357553150997,0.021192102194116956,0.0006255265802018042,0.9999998031299785,-4.956310870867588e-05,-0.02119206707800642,6.280819148497471e-05,0.9997754209561728,-0.9996887321263124,0.0008231898218768772,0.024935140228262036
frame_235,0.9999995115554206,-7.924503388645303e-05,-0.000985194978072701,7.926217100217604e-05,0.9999999967081455,1.7355611479651784e-05,0.0009851935994836247,-1.7433691695288578e-05,0.9999995145447012,-0.465475694344847,0.02857346941225846,-0.8845993074946019
frame_236,0.9999991135365657,-6.498046375449755e-05,-0.001329926171635465,6.502266062203763e-05,0.9999999973840409,3.16855161932722e-05,0.001329924109216729,-3.1771963443116835e-05,0.9999991151458114,-0.45686344898934883,0.01802415946914513,-0.88935421438985
frame_237,0.9997699488046129,-0.000749268816261417,0.021435672685093686,0.0007419012549657114,0.9999996629602177,0.0003516560523081216,-0.021435928945331223,-0.00033567200094689195,0.9997701677258422,-0.9994788435212639,-0.01664915007940814,0.02765587017307276
frame_238,0.9999989398145195,-0.00014023819220482844,-0.0014493802422617108,0.0001403105383059617,0.999999988915777,4.981363636661143e-05,0.0014493732404222692,-5.001694687694139e-05,0.9999989484072047,-0.48813450158331434,0.015542604915379081,-0.8726300108273002
frame_239,0.99999923756162,-0.00021964769311688497,-0.0012151670952607607,0.00021966112112900907,0.9999999758149063,1.091689056700873e-05,0.0012151646680020889,-1.1183807210102259e-05,0.9999992616246035,-0.5239771739046865,0.01730844491114215,-0.851556421478704
frame_240,0.9999972147986451,-0.0004352046962548767,-0.0023196964940567777,0.000435352566696675,0.9999999032343523,6.324103638978497e-05,0.0023196687467937904,-6.425074607391062e-05,0.9999973075007484,-0.4643999714769442,0.0021794263653164285,-0.8856228975093923
frame_241,0.999996255313037,-0.0003463957355716101,-0.0027146583390343926,0.00034648236455295863,0.9999999394807051,3.1441333135349275e-05,0.00271464728360149,-3.238179663795065e-05,0.9999963148139822,-0.4549028374243411,0.0019446491150048287,-0.8905389530183971
frame_242,0.9999189111030987,-0.0002539502042648821,0.012732114030568786,0.00025778464228515263,0.9999999219166781,-0.0002995224805655656,-0.012732036972608607,0.00030278033607906117,0.9999188984905706,-0.984630631479588,0.02155027162683972,-0.17331504650467375
frame_243,0.9999945653126676,-0.0005557544997784412,-0.003249689533590283,0.0005557439388536442,0.9999998455657023,-4.152824944900907e-06,0.0032496913396780625,2.3468071141483776e-06,0.9999947197364041,-0.4609527370735498,-0.009898350038423985,-0.8873694815864019
frame_244,0.9997473353386401,-0.0010074608853062605,0.022455522836338143,0.0009952655597924125,0.9999993511223765,0.0005542574234728915,-0.02245606665812638,-0.0005317681737024233,0.9997476893160872,-0.9991351518626871,-0.023503280287266337,0.034300789029748376
frame_245,0.9999975498709202,-0.0003410115466139954,-0.002187227304452366,0.0003411729720968694,0.9999999391044424,7.343101963178719e-05,0.002187202130434329,-7.417706255642394e-05,0.9999976053194347,-0.5694687398293683,0.004472205705283906,-0.8220008234383228
frame_246,0.9999970670770718,-0.000838991715437221,-0.002271988150484572,0.0008389978427937044,0.9999996480397274,1.743817285643906e-06,0.0022719858877868204,-3.6500053280149464e-06,0.9999974190300709,-0.5884619862680541,-0.005101862984413258,-0.8085087888894869
frame_247,0.9997665857575124,-0.0005139280295740917,0.02159883980095185,0.0005140799424636334,0.9999998678598011,-1.480969350198962e-06,-0.021598836185765073,1.2584153993040508e-05,0.9997667178482488,-0.9998577655480559,0.0013796686989390392,0.016809080508166957
frame_248,0.9997699259335869,-0.0007414430374443649,0.02143701147482806,0.0007356642132548604,0.9999996909077977,0.0002774571576594419,-0.02143721056749271,-0.0002616228797818029,0.9997701623656078,-0.9997073133025005,-0.01183264256432609,0.021101571018307817
frame_249,0.9999993196041643,-0.0005828694889251436,-0.001010472348728253,0.0005829181073687818,0.9999998289598145,4.782072729069128e-05,0.0010104443026540677,-4.840971738280498e-05,0.9999994883292742,-0.7128798372278546,-0.0032330586895889164,-0.7012787498602087
frame_250,0.9997683095688542,-0.0009695693799342923,0.021503188532241268,0.0009597853352314931,0.999999431144487,0.0004653201185048543,-0.021503627460172696,-0.0004445738632720623,0.9997686714236121,-0.9996315066063481,-0.019793825931616164,0.018575668357053373
frame_251,0.9999972047431415,-0.0004438093055792211,-0.0023223994496474054,0.00044386630632441875,0.9999999012026609,2.402854174612121e-05,0.002322388556110111,-2.5059309445614984e-05,0.9999973029380755,-0.6752575010297326,0.004152828000531687,-0.7375703771998158
frame_252,0.9997498900477473,-0.0004714059866152665,0.02235922909926001,0.0004713779520915663,0.9999998888801239,6.524306253821614e-06,-0.02235922969030226,4.01697316397647e-06,0.9997500011660516,-0.9992949354075602,9.05074151253527e-05,0.03754495807972013
frame_253,0.9998360379348159,0.0027394556325689295,0.01789951478801327,-0.0026189997843736323,0.999973791939843,-0.00674953876802542,-0.017917535738448453,0.006701553274339848,0.9998170088054977,-0.5802576198869949,-0.06604531824748512,0.8117506455190955
frame_254,0.9999994434051559,-0.00029101059561439414,-0.0010141509815663752,0.0002910184265399922,0.9999999576254534,7.574096758095235e-06,0.0010141487344493827,-7.86922916536396e-06,0.9999994857200769,-0.7881773982331576,0.006121725897133141,-0.6154176739308443
frame_255,0.2897601287208711,-0.011711853348430432,0.957027638208432,-0.011947529980224296,-0.9998914784045695,-0.008619045265918114,0.9570247250364202,-0.008936660733694805,-0.2898686112084143,0.8027792862010837,-0.007234006185342754,0.5962324100558347
frame_256,0.9998054130249244,-0.0007624269708366533,0.019711793200389897,0.0007595737818472878,0.999999699936517,0.00015223188204772795,-0.019711903351293268,-0.00013722969839796684,0.9998056921393673,-0.9999735490268965,-0.006370046807935295,-0.003510519935552371
frame_257,0.9997896411418543,-0.0007847207253399938,0.02049530870285491,0.0007779616435733029,0.9999996403476054,0.0003377578139171051,-0.020495566377224786,-0.0003217421995250293,0.9997898920477412,-0.9998176702610533,-0.013837863563448032,0.013158258462238783
frame_258,0.9997666101477397,-0.0010733256609838614,0.0215771454488912,0.0010667535351259957,0.9999993810601848,0.00031609514798858576,-0.021577471366970438,-0.00029300387840311035,0.9997671363263222,-0.9998480667360867,-0.013928881491835042,0.010479966817508844
frame_259,0.9995322489041386,-0.005093978980542979,0.030155178307900626,0.004942742427064717,0.9999748420081878,0.005087695745560389,-0.030180336279357636,-0.0049362666910820335,0.9995322809060341,-0.9824279083650794,-0.15597122496844132,0.10251039872744216
frame_260,0.999777486295454,-0.00011673067156441064,0.02109417622695354,0.00012090935706582373,0.999999973321138,-0.00019682136823205497,-0.021094152689094422,0.00019932805606633398,0.9997774737363587,-0.9998574550085314,0.010172269196087833,0.013475704184385907
frame_261,0.9997122090102947,-0.0005731848835238626,0.02398271491817252,0.0005754523983899653,0.9999998305862965,-8.764653890863558e-05,-0.023982660617500776,0.0001014222258441631,0.9997123694859626,-0.9991549124424892,0.0026647545168842096,0.04101658232235378
frame_262,0.9997980168453806,-0.0006281435311509265,0.020088079742688197,0.0006252081963874744,0.9999997929439772,0.0001524031298944068,-0.020088171314370466,-0.0001398131149246396,0.9997982025516636,-0.9999769113726829,-0.005923270890578879,0.0033304029045276256
frame_263,0.999778376649832,-0.0005178294583748505,0.021045888816550534,0.0005181716699727366,0.9999998656906559,-1.0806966041706107e-05,-0.02104588039372564,2.1709954319933724e-05,0.9997785106948093,-0.9999326983890343,0.0006700802186019446,0.011582300502282636
frame_264,0.999775923958956,-0.0004157271944657641,0.02116433421856747,0.00041813278172360673,0.9999999066161015,-0.00010923719677800417,-0.021164286829287143,0.00011806222127957639,0.999776004425151,-0.9998800016472196,0.004940451237180959,0.014682446918992204
frame_265,0.9998020905935229,-0.0006533717146388332,0.019883479328910037,0.0006512402347425023,0.9999997814822278,0.0001136734498999206,-0.019883549255033297,-0.00010070203110922206,0.9998022976209463,-0.9999866751368123,-0.004959804528329972,0.00143174294621156
frame_266,0.9997987317167231,-0.0007037876659545389,0.020049956123470616,0.0006992657650236895,0.9999997284758487,0.00023254164881310096,-0.020050114339367552,-0.00021847459764730846,0.9997989523818417,-0.9999442422070911,-0.008742213416536191,0.005923358968188667
frame_267,0.9996849296320055,-0.0006546002409224608,0.02509208969330508,0.000652120407867802,0.9999997816436823,0.00010701196943987132,-0.025092154264349895,-9.06151893742779e-05,0.9996851382226613,-0.9984794837310649,-0.0033897141170283356,0.055020272685175856
frame_268,0.9998277460828738,-0.0005532701640823311,0.018551874702189015,0.0005523525942257752,0.9999998459636049,5.458367669336553e-05,-0.018551902044044874,-4.4327098321427176e-05,0.9998278976732229,-0.9998342359278019,-0.002497789429150203,-0.01803501357460626
frame_269,0.9997729275705172,-0.0004986491501680204,0.021303629880900392,0.0004974627776178808,0.9999998744056042,6.098819831909345e-05,-0.02130365761699713,-5.0376586686739805e-05,0.9997730500640316,-0.9999390929872095,-0.0006980029756303983,0.011014676925030298
frame_270,0.9998038623972952,-0.0005854090226332224,0.01979631358930061,0.0005845781311720583,0.9999998279937371,4.775881712124838e-05,-0.019796338142653146,-3.6176957819296716e-05,0.9998040326420821,-0.9999937617709064,-0.0022088394985982866,0.002756346738177491
frame_271,0.9997924800819107,-0.0005519978113366372,0.020363989542297,0.0005520319258420375,0.9999998476225789,3.946132581909112e-06,-0.020363988617541344,7.296258684132966e-06,0.9997926324565256,-0.9999909860619905,0.00027857695419768446,0.004236766414192233
frame_272,0.9997777867631158,-0.0005242824655828052,0.021073733009165423,0.000523291820078716,0.999999861703494,5.252298519443242e-05,-0.021073757631621955,-4.148360178956989e-05,0.9997779228500668,-0.9998678725553418,-0.0018526447432321434,0.01614946250220064
frame_273,0.9997742919488256,-0.00048261749594564855,0.02123987378910286,0.00048326805951884387,0.9999998829009488,-2.5496507216228546e-05,-0.021239858996873313,3.575530503980647e-05,0.9997744081098251,-0.9999100097124572,0.0014401846220909583,0.0133378538411468
frame_274,0.9998014663346274,-0.0005821012255274609,0.019917054834790948,0.0005831646093615568,0.9999998288274516,-4.7582620738571675e-05,-0.019917023727636072,5.9188095488911364e-05,0.9998016346568964,-0.9999853692175987,0.0011718019002509527,0.005280930888530705
frame_275,0.9997831420883982,-0.0005502132814630799,0.02081744607761669,0.0005490223415251432,0.9999998473075115,6.292394167965467e-05,-0.02081747752053748,-5.148105313491639e-05,0.9997832915084065,-0.9999716279478971,-0.0012513391216558514,0.007428152504826308
frame_276,0.999781289851869,-0.0005565008303095641,0.02090604622971666,0.0005572297963365957,0.999999844325708,-2.9043313208606362e-05,-0.020906026812554795,4.068643302413217e-05,0.9997814443104687,-0.9998658841014725,0.0006511251124030969,0.016364285687710353
frame_277,0.9997744462120417,-0.0005121661460853878,0.02123191906646121,0.0005113744923865203,0.9999998683357555,4.271534362402811e-05,-0.021231938148328258,-3.184824718150329e-05,0.9997745764861972,-0.9998687282798997,-0.0008955117455843267,0.016177894382460114
frame_278,0.9997672660236392,-0.0005344583927912095,0.021566829666052688,0.0005345414884459326,0.9999998571308608,1.9119154015756107e-06,-0.021566827606657523,9.616894796808559e-06,0.9997674088779351,-0.9998861017212564,7.477260559198787e-05,0.01509231571784192
frame_279,0.999750934599606,-0.0005556090337746761,0.0223105371028128,0.0005513084331243007,0.9999998282466461,0.0001989112614336118,-0.02231064378779793,-0.000186561732268401,0.9997510692009759,-0.9997416501346086,-0.004954370578863494,0.02218303852715089
frame_280,0.9998063525034189,-0.0004983020074021919,0.019672549121013683,0.0004984994933182657,0.9999998757359366,-5.134802691652699e-06,-0.0196725441177403,1.4940564118975673e-05,0.9998064766667173,-0.9999995048764784,0.0004186697574812416,0.0009027526972559873
frame_281,0.9997624894576362,-0.0007045265362469631,0.02178229363105787,0.0006992570708639649,0.9999997243869382,0.0002495307530279037,-0.021782463428610354,-0.00023424006400230647,0.9997627065551973,-0.9998008144848228,-0.007825072581408283,0.018360272181553984
frame_282,0.999796237008339,-0.00044380438852206327,0.02018136520728781,0.00044403742544608027,0.9999999013904132,-7.066037986059439e-06,-0.02018136008127306,1.6025879637602683e-05,0.9997963354846031,-0.999990117823329,0.0009623249396137595,0.004340297961561705
frame_283,0.999734158777782,-0.0005709633826895301,0.023049637170598762,0.0005679503997041459,0.9999998292955451,0.00013726333843743914,-0.023049711608262538,-0.00012413579753972468,0.9997343123975889,-0.9996659242334925,-0.0032439516986537366,0.025642088522077288
frame_284,0.9997880534483203,-0.0005074236361277198,0.020581319279187174,0.000505210242065728,0.9999998660257831,0.00011274319286875867,-0.020581373730381915,-0.00010232140404268555,0.9997881758581166,-0.9999420269074385,-0.0028205551032361364,0.010391693468960413
frame_285,0.9998226318369345,-0.000393015150002229,0.018829508909090218,0.00038960558227750736,0.9999999070386072,0.00018474378873751,-0.018829579765780688,-0.00017737493928826468,0.9998226920129263,-0.9999724972048769,-0.004016027168766948,-0.006235090987477949
frame_286,0.9997710053437413,-0.0006666932482592243,0.021389071837682662,0.0006682213758697031,0.9999997746730022,-6.429725986387533e-05,-0.02138902415159729,7.857517114689903e-05,0.9997712255670218,-0.9998691315241387,0.0011293125213466349,0.01613829230103526
frame_287,0.9997751153488528,-0.000476668045645516,0.021201214983160348,0.00047424534291775396,0.9999998804294743,0.00011929958885953185,-0.021201269314421796,-0.00010921818274310695,0.9997752218628178,-0.9998813884483886,-0.003074618413737374,0.015091578980754833
frame_288,0.9998035538142513,0.001666183936748977,-0.019750382565474595,-0.0016656980828604288,0.9999986118814175,4.105039788098591e-05,0.019750423547115065,-8.144159311829213e-06,0.9998049413277486,0.2549743614544622,0.0569884886725237,-0.9652670030409778
